symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,1h,smc,long,1733529600.0,100272.01,98755.87091,120326.41199999998,1,1733734800.0,98406.08,-1865.929999999993,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1733896800.0,97689.57,97008.8976,117227.48400000001,1,1734638400.0,96409.54,-1280.0300000000134,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1734735600.0,97805.44,96415.4862,117366.528,1,1734840000.0,96076.01,-1729.4300000000076,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1735048800.0,97465.06,94905.855,116958.072,1,1735311600.0,94573.75,-2891.3099999999977,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1735408800.0,94837.31,94431.01452,113804.772,1,1735488000.0,93900.01,-937.3000000000029,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1735646400.0,94539.85,93290.3433,113447.82,1,1736406000.0,93221.59,-1318.2600000000093,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1736492400.0,94492.63,93129.3,113391.156,1,1736755200.0,93039.1,-1453.5299999999988,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1736816400.0,94834.5,94063.18134,113801.4,1,1738544400.0,93435.82,-1398.679999999993,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1738605600.0,99816.05,97951.7583,119779.26,1,1738702800.0,96514.47,-3301.5800000000017,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1738832400.0,98614.41,97129.593,118337.292,1,1738857600.0,96586.96,-2027.449999999997,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1738861200.0,96715.35,96110.8,116058.42,1,1738868400.0,95983.0,-732.3500000000058,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1738933200.0,98828.01,96193.85489999999,118593.612,1,1738958400.0,95764.31,-3063.699999999997,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1738962000.0,96011.42,95333.47898,115213.704,1,1739134800.0,95173.78,-837.6399999999994,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1739170800.0,97429.83,96137.7912,116915.796,1,1739296800.0,95469.28,-1960.550000000003,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1739379600.0,97354.89,95801.5377,116825.868,1,1739462400.0,95359.22,-1995.6699999999983,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1739505600.0,96750.0,96459.75,116100.0,1,1739746800.0,96118.12,-631.8800000000047,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1739944800.0,95616.31,94928.20845,114739.572,1,1740405600.0,94674.44,-941.8699999999953,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1740564000.0,89262.66,87993.5265,107115.192,1,1740571200.0,87938.81,-1323.8500000000058,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1740578400.0,87621.22,86770.63480999999,105145.46399999999,1,1740589200.0,86051.33,-1569.8899999999994,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1740661200.0,86117.57,85521.64306,103341.084,1,1740664800.0,84968.65,-1148.9200000000128,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1740668400.0,85500.84,84696.65547,102601.00799999999,1,1740672000.0,84471.69,-1029.1499999999942,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1740675600.0,84597.0,84101.97488,101516.4,1,1740686400.0,83524.98,-1072.020000000004,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1740769200.0,84449.99,83367.7416,101339.988,1,1741071600.0,83186.4,-1263.590000000011,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1741125600.0,87486.0,87153.752,104983.2,1,1741132800.0,86800.36,-685.6399999999994,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1741136400.0,87643.11,85737.7422,105171.732,1,1741305600.0,85529.22,-2113.8899999999994,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1741366800.0,87685.99,86363.55970999999,105223.18800000001,1,1741381200.0,86314.63,-1371.3600000000006,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1741690800.0,81720.34,81155.8,98064.408,1,1741698000.0,80898.49,-821.8499999999913,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1741701600.0,79773.04,78820.826,95727.64799999999,1,1743976800.0,78063.66,-1709.37999999999,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1744059600.0,79239.42,77897.3778,95087.30399999999,1,1744128000.0,77414.25,-1825.1699999999983,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1744218000.0,82202.16,76873.49010000001,98642.592,1,1746669600.0,98681.99,16479.83,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1746673200.0,99152.79,97546.6998,118983.34799999998,1,1752429600.0,118992.73,19839.940000000002,TP/SL/BMS/CHOCH
BTCUSDT,1h,smc,long,1752433200.0,118961.08,118540.74768,142753.296,1,1752444000.0,118520.01,-441.070000000007,TP/SL/BMS/CHOCH
