symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,30m,smc,long,1678294800.0,22087.93,22014.29838,26505.516,1,1678298400.0,21966.74,-121.18999999999869,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1678300200.0,22022.75,21887.69932,26427.3,1,1678314600.0,21802.16,-220.59000000000015,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1678464000.0,20143.19,19729.5417,24171.827999999998,1,1678719600.0,24410.24,4267.050000000003,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1678721400.0,23981.72,23818.33,28778.064000000002,1,1680141600.0,28819.26,4837.539999999997,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1680143400.0,28964.76,28515.96,34757.712,1,1680145200.0,28408.8,-555.9599999999991,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1680147000.0,28489.18,28005.78982,34187.015999999996,1,1680197400.0,27839.41,-649.7700000000004,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1680235200.0,28161.93,28007.375050000002,33794.316,1,1680246000.0,27803.57,-358.3600000000006,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1680271200.0,28407.84,28037.5821,34089.407999999996,1,1680451200.0,27991.17,-416.6700000000019,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1680514200.0,28327.33,28215.1,33992.796,1,1680523200.0,28134.47,-192.86000000000058,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1680525000.0,28163.01,28016.208469999998,33795.611999999994,1,1680532200.0,27995.04,-167.96999999999753,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1680534000.0,28074.85,27861.35443,33689.82,1,1680552000.0,27757.8,-317.0499999999993,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1680589800.0,28078.14,27597.7053,33693.768,1,1682103600.0,27382.89,-695.25,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1682155800.0,27239.06,27106.436,32686.872,1,1683824400.0,26891.29,-347.77000000000044,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1683925200.0,26799.99,26174.0259,32159.988,1,1684976400.0,25968.06,-831.9300000000003,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1685016000.0,26411.99,26033.6439,31694.388,1,1685979000.0,26007.53,-404.46000000000276,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1686031200.0,25762.14,25675.3422,30914.568,1,1686052800.0,25550.39,-211.75,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1686065400.0,26066.11,25848.07245,31279.332,1,1686371400.0,25765.28,-300.83000000000175,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1686421800.0,25547.28,25459.392,30656.735999999997,1,1686774600.0,24934.21,-613.0699999999997,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1686844800.0,25003.0,24878.16094,30003.6,1,1687363200.0,30640.0,5637.0,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1687365000.0,30164.58,30019.9691,36197.496,1,1687366800.0,29965.67,-198.9100000000035,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1687368600.0,30080.23,29764.438,36096.276,1,1687444200.0,29746.76,-333.47000000000116,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1687465800.0,30152.07,29991.2555,36182.484,1,1687473000.0,29927.77,-224.29999999999927,TP/SL/BMS/CHOCH
BTCUSDT,30m,smc,long,1687474800.0,29984.87,29790.36,35981.844,1,1689683400.0,29784.0,-200.86999999999898,TP/SL/BMS/CHOCH
