symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason
BTCUSDT,15m,smc_loose,long,1682019000.0,28184.48,27926.967,33821.376,1,1682059500.0,27916.88,-267.59999999999854,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1682060400.0,27995.15,27732.442329999998,33594.18,1,1682103600.0,27384.86,-610.2900000000009,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1682104500.0,27382.89,27254.65002,32859.468,1,1682116200.0,27239.0,-143.88999999999942,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1682117100.0,27266.08,27043.625,32719.296000000002,1,1683825300.0,26891.29,-374.7900000000009,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1683826200.0,26789.01,26708.633,32146.811999999998,1,1683859500.0,26646.7,-142.30999999999767,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1683860400.0,26626.22,26502.32379,31951.464,1,1683870300.0,26276.67,-349.5500000000029,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1683871200.0,26150.89,26042.377780000003,31381.068,1,1683918900.0,25946.09,-204.79999999999927,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1683919800.0,26144.67,25734.02562,31373.603999999996,1,1685984400.0,25701.21,-443.4599999999991,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1685985300.0,25647.88,25504.426489999998,30777.456,1,1685992500.0,25449.25,-198.63000000000102,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1685993400.0,25507.32,25325.833880000002,30608.784,1,1686774600.0,25260.15,-247.16999999999825,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1686775500.0,24934.21,24746.09832,29921.051999999996,1,1687363200.0,29926.97,4992.760000000002,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1687364100.0,30640.0,29621.8692,36768.0,1,1689876900.0,29599.46,-1040.5400000000009,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1689877800.0,29743.99,29482.24712,35692.788,1,1690191900.0,29178.01,-565.9800000000032,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1690192800.0,29312.23,28913.0,35174.676,1,1690859700.0,28904.0,-408.22999999999956,TP/SL/BMS/CHOCH
BTCUSDT,15m,smc_loose,long,1690860600.0,28877.61,28768.435,34653.132,1,1692228600.0,28753.19,-124.42000000000189,TP/SL/BMS/CHOCH
