symbol,timeframe,strategy,side,entry_time,entry_price,stop,tp,size,exit_time,exit_price,pnl,reason,entry_level,oi_filtered
BTCUSDT,30m,ThirtyMinStrategy,short,1678827600.0,24389.62,25210.32,21218.9694,1,1679014800.0,25361.08,-971.4600000000028,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1679090400.0,27384.62,26645.602,30944.620599999995,1,1683862200.0,26584.32,-800.2999999999993,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1683871200.0,26174.24,26732.83896,22771.588800000005,1,1683925200.0,26799.99,-625.75,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1683927000.0,26750.09,26640.053119999997,30227.601699999996,1,1684323000.0,26637.62,-112.47000000000116,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1684351800.0,27385.09,27009.437869999998,30945.1517,1,1684431000.0,26488.99,-896.0999999999985,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,short,1684432800.0,26606.0,26695.09362,23147.22,1,1684438200.0,26734.01,-128.0099999999984,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1684605600.0,27100.01,27025.40088,30623.011299999995,1,1684614600.0,27011.29,-88.71999999999753,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1684630800.0,27190.38,27131.91742,30725.129399999998,1,1684643400.0,27129.32,-61.06000000000131,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1684666800.0,26894.03,27131.37444,23397.8061,1,1684810800.0,27335.18,-441.15000000000146,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1684899000.0,26786.0,27223.02738,23303.820000000003,1,1685259000.0,27226.37,-440.369999999999,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1685298600.0,27589.75,27480.21942,31176.417499999996,1,1685507400.0,27257.7,-332.0499999999993,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1685588400.0,26762.61,26873.64,23283.4707,1,1685608200.0,26912.53,-149.91999999999825,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1685673000.0,26960.01,26711.604059999998,30464.811299999994,1,1685968200.0,26690.76,-269.25,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,long,1686018600.0,25764.76,25573.799899999998,29114.178799999994,1,1686052800.0,25550.39,-214.36999999999898,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1686060000.0,25917.48,25413.13188,29286.752399999998,1,1686774600.0,24934.21,-983.2700000000004,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1686776400.0,25084.01,25240.41006,21823.0887,1,1686853800.0,25389.97,-305.96000000000276,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,long,1686981600.0,26688.66,26595.44252,30158.185799999996,1,1686987000.0,26593.57,-95.09000000000015,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1687120200.0,26473.74,26569.02198,23032.153800000004,1,1687194000.0,26606.86,-133.11999999999898,TP/SL/BMS/CHOCH,A,False
BTCUSDT,30m,ThirtyMinStrategy,short,1687240800.0,26814.67,27050.548919999997,23328.7629,1,1687275000.0,27071.93,-257.26000000000204,TP/SL/BMS/CHOCH,AB,False
BTCUSDT,30m,ThirtyMinStrategy,long,1687276800.0,27201.99,26615.662,30738.2487,1,1687534200.0,31238.0,4036.0099999999984,TP/SL/BMS/CHOCH,A,False
